ASVID	inhibitory_probability_alex	inhibitory_probability_woodhams	inhibitory_probability_tree	tree_cophen_dist	avePercIdent_blast_woodhams	avePercIdent_blast_alex	Matched_AlexID	knownInhibitory	Inhibitory01	dataset	IsolateID	Isolate	tipColInhib	tipColDataset
Craugastorcrassidigitus-inhibitory_19	NA	1	0.9977578	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_19	NA	purple	brown
Silverstoneiaflotator-inhibitory_7	NA	1	0.9977578	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Silverstoneiaflotator-inhibitory_7	NA	purple	brown
Espadaranaprosoblepon-inhibitory_26	NA	1	0.01615567	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_26	NA	purple	brown
Alytesobstetricans-ns_2	NA	0	0.9969684	1.222704e-05	100	NA	NA	Non	0	woodhams	Alytesobstetricans-ns_2	NA	yellow	brown
Smiliscasordida-inhibitory_34	NA	0.6666667	0.5	0	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_34	NA	purple	brown
Litoriarheocola-inhibitory_22	NA	0.6666667	0.5	0	100	NA	NA	Inhib	1	woodhams	Litoriarheocola-inhibitory_22	NA	purple	brown
Espadaranaprosoblepon-ns_7	NA	0.6666667	1	0	100	NA	NA	Non	0	woodhams	Espadaranaprosoblepon-ns_7	NA	yellow	brown
Craugastorcrassidigitus-inhibitory_59	NA	1	0.844562	0.04664624	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_59	NA	purple	brown
Smiliscaphaeota-inhibitory_2	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Smiliscaphaeota-inhibitory_2	NA	purple	brown
Litoriarheocola-inhibitory_1	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Litoriarheocola-inhibitory_1	NA	purple	brown
Litorianannotis-inhibitory_55	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Litorianannotis-inhibitory_55	NA	purple	brown
Litorianannotis-inhibitory_45	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Litorianannotis-inhibitory_45	NA	purple	brown
Litorianannotis-inhibitory_40	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Litorianannotis-inhibitory_40	NA	purple	brown
Hyalinobatrachiumcolymbiphyllum-inhibitory_14	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Hyalinobatrachiumcolymbiphyllum-inhibitory_14	NA	purple	brown
Espadaranaprosoblepon-inhibitory_4	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_4	NA	purple	brown
Espadaranaprosoblepon-inhibitory_18	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_18	NA	purple	brown
Espadaranaprosoblepon-inhibitory_15	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_15	NA	purple	brown
Craugastorcrassidigitus-inhibitory_69	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_69	NA	purple	brown
Craugastorcrassidigitus-inhibitory_45	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_45	NA	purple	brown
Hyalinobatrachiumcolymbiphyllum-inhibitory_33	NA	0.9166667	0.9090909	0	100	NA	NA	Inhib	1	woodhams	Hyalinobatrachiumcolymbiphyllum-inhibitory_33	NA	purple	brown
Hyalinobatrachiumcolymbiphyllum-inhibitory_31	NA	0.9166667	0.9090909	0	100	NA	NA	Inhib	1	woodhams	Hyalinobatrachiumcolymbiphyllum-inhibitory_31	NA	purple	brown
Espadaranaprosoblepon-ns_52	NA	0.9166667	1	0	100	NA	NA	Non	0	woodhams	Espadaranaprosoblepon-ns_52	NA	yellow	brown
Craugastorfitzingeri-inhibitory_3	NA	0.9166667	0.9090909	0	100	NA	NA	Inhib	1	woodhams	Craugastorfitzingeri-inhibitory_3	NA	purple	brown
Craugastorcrassidigitus-inhibitory_54	NA	0.9166667	0.9090909	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_54	NA	purple	brown
Craugastorcrassidigitus-inhibitory_53	NA	0.9166667	0.9090909	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_53	NA	purple	brown
Craugastorcrassidigitus-inhibitory_5	NA	0.9166667	0.9090909	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_5	NA	purple	brown
Craugastorcrassidigitus-inhibitory_170	NA	0.9166667	0.9090909	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_170	NA	purple	brown
Craugastorcrassidigitus-inhibitory_162	NA	0.9166667	0.9090909	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_162	NA	purple	brown
Craugastorcrassidigitus-inhibitory_156	NA	0.9166667	0.9090909	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_156	NA	purple	brown
Craugastorcrassidigitus-inhibitory_14	NA	0.9166667	0.9090909	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_14	NA	purple	brown
Craugastorcrassidigitus-inhibitory_133	NA	0.9166667	0.9090909	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_133	NA	purple	brown
Hyalinobatrachiumcolymbiphyllum-inhibitory_27	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Hyalinobatrachiumcolymbiphyllum-inhibitory_27	NA	purple	brown
Craugastorcrassidigitus-inhibitory_21	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_21	NA	purple	brown
Craugastorcrassidigitus-inhibitory_16	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_16	NA	purple	brown
Hyalinobatrachiumcolymbiphyllum-inhibitory_35	NA	1	0.8753933	0.01210281	100	NA	NA	Inhib	1	woodhams	Hyalinobatrachiumcolymbiphyllum-inhibitory_35	NA	purple	brown
Espadaranaprosoblepon-inhibitory_6	NA	1	0.8446952	0.1085738	100	NA	NA	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_6	NA	purple	brown
Silverstoneiaflotator-inhibitory_42	NA	1	0.8587021	0.006014017	100	NA	NA	Inhib	1	woodhams	Silverstoneiaflotator-inhibitory_42	NA	purple	brown
Smiliscasordida-inhibitory_23	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_23	NA	purple	brown
Ranamuscosa-inhibitory_97	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Ranamuscosa-inhibitory_97	NA	purple	brown
Ranamuscosa-inhibitory_81	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Ranamuscosa-inhibitory_81	NA	purple	brown
Ranamuscosa-inhibitory_66	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Ranamuscosa-inhibitory_66	NA	purple	brown
Ranamuscosa-inhibitory_38	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Ranamuscosa-inhibitory_38	NA	purple	brown
Ranamuscosa-inhibitory_10	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Ranamuscosa-inhibitory_10	NA	purple	brown
Litoriarheocola-inhibitory_4	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Litoriarheocola-inhibitory_4	NA	purple	brown
Litorianannotis-inhibitory_5	NA	1	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Litorianannotis-inhibitory_5	NA	purple	brown
Litorianannotis-inhibitory_4	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Litorianannotis-inhibitory_4	NA	purple	brown
Dendrobatesauratus-inhibitory_1	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Dendrobatesauratus-inhibitory_1	NA	purple	brown
Craugastorcrassidigitus-ns_11	NA	0.9285714	1	0	100	NA	NA	Non	0	woodhams	Craugastorcrassidigitus-ns_11	NA	yellow	brown
Craugastorcrassidigitus-inhibitory_78	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_78	NA	purple	brown
Craugastorcrassidigitus-inhibitory_68	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_68	NA	purple	brown
Craugastorcrassidigitus-inhibitory_67	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_67	NA	purple	brown
Craugastorcrassidigitus-inhibitory_124	NA	0.9285714	0.9285714	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_124	NA	purple	brown
Ranamuscosa-inhibitory_8	NA	1	0.9372586	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Ranamuscosa-inhibitory_8	NA	purple	brown
Litorianannotis-inhibitory_3	NA	1	0.9372586	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Litorianannotis-inhibitory_3	NA	purple	brown
Litorianannotis-inhibitory_6	NA	1	0.8610337	0.006014017	100	NA	NA	Inhib	1	woodhams	Litorianannotis-inhibitory_6	NA	purple	brown
Craugastorcrassidigitus-inhibitory_61	NA	1	0.8469354	0.01736699	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_61	NA	purple	brown
Ranamuscosa-inhibitory_48	NA	0.3333333	0	0	100	NA	NA	Inhib	1	woodhams	Ranamuscosa-inhibitory_48	NA	purple	brown
Leiopelmaarcheyi-ns_8	NA	0.3333333	0.5	0	100	NA	NA	Non	0	woodhams	Leiopelmaarcheyi-ns_8	NA	yellow	brown
Leiopelmaarcheyi-ns_11	NA	0.3333333	0.5	0	100	NA	NA	Non	0	woodhams	Leiopelmaarcheyi-ns_11	NA	yellow	brown
Craugastorcrassidigitus-inhibitory_43	NA	1	0.8380289	0.03641062	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_43	NA	purple	brown
Smiliscasordida-ns_3	NA	0.25	0.5	0	100	NA	NA	Non	0	woodhams	Smiliscasordida-ns_3	NA	yellow	brown
Smiliscasordida-inhibitory_42	NA	0.25	0.25	0	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_42	NA	purple	brown
Smiliscasordida-inhibitory_30	NA	1	0.25	0	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_30	NA	purple	brown
Colostethuspanamensis-ns_4	NA	0.25	0.5	0	100	NA	NA	Non	0	woodhams	Colostethuspanamensis-ns_4	NA	yellow	brown
Colostethuspanamensis-ns_3	NA	0.25	0.5	0	100	NA	NA	Non	0	woodhams	Colostethuspanamensis-ns_3	NA	yellow	brown
Strabomantisbufoniformis-inhibitory_19	NA	1	0.7791496	0.01311421	100	NA	NA	Inhib	1	woodhams	Strabomantisbufoniformis-inhibitory_19	NA	purple	brown
Craugastorcrassidigitus-inhibitory_179	NA	1	0	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_179	NA	purple	brown
Atelopusspurrelli-ns_3	NA	0	0.5	0	100	NA	NA	Non	0	woodhams	Atelopusspurrelli-ns_3	NA	yellow	brown
Atelopusspurrelli-ns_2	NA	0	0.5	0	100	NA	NA	Non	0	woodhams	Atelopusspurrelli-ns_2	NA	yellow	brown
Silverstoneiaflotator-inhibitory_8	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Silverstoneiaflotator-inhibitory_8	NA	purple	brown
Hyalinobatrachiumcolymbiphyllum-inhibitory_17	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Hyalinobatrachiumcolymbiphyllum-inhibitory_17	NA	purple	brown
Craugastorcrassidigitus-inhibitory_84	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_84	NA	purple	brown
Strabomantisbufoniformis-inhibitory_18	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Strabomantisbufoniformis-inhibitory_18	NA	purple	brown
Allobatestalamancae-inhibitory_3	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Allobatestalamancae-inhibitory_3	NA	purple	brown
Colostethuspanamensis-inhibitory_1	NA	1	0.8445423	0.0789442	100	NA	NA	Inhib	1	woodhams	Colostethuspanamensis-inhibitory_1	NA	purple	brown
Hemidactylumscutatum-inhibitory_22	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Hemidactylumscutatum-inhibitory_22	NA	purple	brown
Atelopuselegans-inhibitory_3	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Atelopuselegans-inhibitory_3	NA	purple	brown
Atelopuselegans-inhibitory_2	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Atelopuselegans-inhibitory_2	NA	purple	brown
Atelopuselegans-inhibitory_1	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Atelopuselegans-inhibitory_1	NA	purple	brown
Agalychniscallidryas-ns_26	NA	0	0.8376932	0.1079045	100	NA	NA	Non	0	woodhams	Agalychniscallidryas-ns_26	NA	yellow	brown
Atelopusaff.limosus-ns_11	NA	0	0.8377435	0.1079045	100	NA	NA	Non	0	woodhams	Atelopusaff.limosus-ns_11	NA	yellow	brown
Smiliscasordida-inhibitory_40	0	0.7	0.7	0	100	97.233	21C-27F_G07.ab1	Inhib	1	woodhams	Smiliscasordida-inhibitory_40	NA	purple	brown
Smiliscasordida-inhibitory_35	NA	1	0.7	0	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_35	NA	purple	brown
Silverstoneiaflotator-ns_23	0	0.7	0.8	0	100	97.233	21C-27F_G07.ab1	Non	0	woodhams	Silverstoneiaflotator-ns_23	NA	yellow	brown
Silverstoneiaflotator-ns_20	0	0.7	0.8	0	100	97.233	21C-27F_G07.ab1	Non	0	woodhams	Silverstoneiaflotator-ns_20	NA	yellow	brown
Silverstoneiaflotator-inhibitory_59	0	0.7	0.7	0	100	97.233	21C-27F_G07.ab1	Inhib	1	woodhams	Silverstoneiaflotator-inhibitory_59	NA	purple	brown
Silverstoneiaflotator-inhibitory_47	0	0.7	0.7	0	100	97.233	21C-27F_G07.ab1	Inhib	1	woodhams	Silverstoneiaflotator-inhibitory_47	NA	purple	brown
Silverstoneiaflotator-enhancing_3	0	0.7	0.8	0	100	97.233	21C-27F_G07.ab1	enhancing	0	woodhams	Silverstoneiaflotator-enhancing_3	NA	green	brown
Craugastorcrassidigitus-inhibitory_152	0	0.7	0.7	0	100	97.233	21C-27F_G07.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_152	NA	purple	brown
Colostethuspanamensis-inhibitory_13	0	0.7	0.7	0	100	97.233	21C-27F_G07.ab1	Inhib	1	woodhams	Colostethuspanamensis-inhibitory_13	NA	purple	brown
Bufotyphonius-inhibitory_3	0	0.7	0.7	0	100	97.233	21C-27F_G07.ab1	Inhib	1	woodhams	Bufotyphonius-inhibitory_3	NA	purple	brown
Atelopuslimosus-inhibitory_9	0	0.7	0.7	0	100	97.233	21C-27F_G07.ab1	Inhib	1	woodhams	Atelopuslimosus-inhibitory_9	NA	purple	brown
Silverstoneiaflotator-inhibitory_15	NA	1	0.6759055	0.2589631	100	NA	NA	Inhib	1	woodhams	Silverstoneiaflotator-inhibitory_15	NA	purple	brown
Espadaranaprosoblepon-ns_72	NA	0	0.6903863	0.2873552	100	NA	NA	Non	0	woodhams	Espadaranaprosoblepon-ns_72	NA	yellow	brown
Atelopuslimosus-ns_4	NA	0	0.6247794	0.05668271	100	NA	NA	Non	0	woodhams	Atelopuslimosus-ns_4	NA	yellow	brown
Craugastorcrassidigitus-ns_16	0	0	0	0	100	97.233	21C-27F_G07.ab1	Non	0	woodhams	Craugastorcrassidigitus-ns_16	NA	yellow	brown
Colostethuspanamensis-ns_5	0	0	0	0	100	97.233	21C-27F_G07.ab1	Non	0	woodhams	Colostethuspanamensis-ns_5	NA	yellow	brown
Atelopuslimosus-ns_2	NA	0	0	0	100	NA	NA	Non	0	woodhams	Atelopuslimosus-ns_2	NA	yellow	brown
Agalychniscallidryas-inhibitory_1	NA	1	0.6553606	0.0798397	100	NA	NA	Inhib	1	woodhams	Agalychniscallidryas-inhibitory_1	NA	purple	brown
Craugastorcrassidigitus-inhibitory_120	NA	1	0.6603654	0.01557027	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_120	NA	purple	brown
Atelopuslimosus-enhancing_4	NA	0	0.5644172	0.1966185	100	NA	NA	enhancing	0	woodhams	Atelopuslimosus-enhancing_4	NA	green	brown
Silverstoneiaflotator-ns_17	NA	0	0.7189025	0.01299533	100	NA	NA	Non	0	woodhams	Silverstoneiaflotator-ns_17	NA	yellow	brown
Silverstoneiaflotator-inhibitory_55	NA	1	0.6807751	0.007466868	100	NA	NA	Inhib	1	woodhams	Silverstoneiaflotator-inhibitory_55	NA	purple	brown
Dendrobatesauratus-inhibitory_12	NA	1	0.6659023	0.007466868	100	NA	NA	Inhib	1	woodhams	Dendrobatesauratus-inhibitory_12	NA	purple	brown
Agalychniscallidryas-ns_4	NA	0	0.6748749	0.04836759	100	NA	NA	Non	0	woodhams	Agalychniscallidryas-ns_4	NA	yellow	brown
Litoriaserrata-inhibitory_5	0	1	0.6810206	0.09874066	100	98.039	21C-27F_G07.ab1	Inhib	1	woodhams	Litoriaserrata-inhibitory_5	NA	purple	brown
Dendrobatesauratus-inhibitory_22	0	1	0.6856454	0.03069453	100	97.628	21C-27F_G07.ab1	Inhib	1	woodhams	Dendrobatesauratus-inhibitory_22	NA	purple	brown
Litoriaeucnemis-inhibitory_1	0	1	0.6836983	0.03069453	100	97.638	21C-27F_G07.ab1	Inhib	1	woodhams	Litoriaeucnemis-inhibitory_1	NA	purple	brown
Espadaranaprosoblepon-ns_42	NA	0	0.6863818	0.1083465	100	NA	NA	Non	0	woodhams	Espadaranaprosoblepon-ns_42	NA	yellow	brown
Espadaranaprosoblepon-ns_13	NA	0	0.713932	0.3947933	100	NA	NA	Non	0	woodhams	Espadaranaprosoblepon-ns_13	NA	yellow	brown
Smiliscasordida-inhibitory_8	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_8	NA	purple	brown
Smiliscasordida-inhibitory_33	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_33	NA	purple	brown
Litoriaserrata-inhibitory_40	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Litoriaserrata-inhibitory_40	NA	purple	brown
Litoriarheocola-inhibitory_20	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Litoriarheocola-inhibitory_20	NA	purple	brown
Smiliscasordida-inhibitory_27	NA	1	0.9983464	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_27	NA	purple	brown
Litoriaserrata-inhibitory_38	NA	1	0.6910589	0.03921176	100	NA	NA	Inhib	1	woodhams	Litoriaserrata-inhibitory_38	NA	purple	brown
Espadaranaprosoblepon-ns_44	NA	0	0.6848979	0.08563216	100	NA	NA	Non	0	woodhams	Espadaranaprosoblepon-ns_44	NA	yellow	brown
Atelopuslimosus-inhibitory_57	NA	1	0.6763821	0.07027061	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_57	NA	purple	brown
Smiliscasordida-inhibitory_43	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_43	NA	purple	brown
Bufotyphonius-inhibitory_9	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Bufotyphonius-inhibitory_9	NA	purple	brown
Dendrobatesauratus-inhibitory_8	NA	1	0.6677888	0.02186891	100	NA	NA	Inhib	1	woodhams	Dendrobatesauratus-inhibitory_8	NA	purple	brown
Craugastorcrassidigitus-inhibitory_85	NA	1	0.01721989	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_85	NA	purple	brown
Espadaranaprosoblepon-ns_69	NA	0	0.9923148	1.222704e-05	100	NA	NA	Non	0	woodhams	Espadaranaprosoblepon-ns_69	NA	yellow	brown
Craugastorcrassidigitus-enhancing_4	NA	0	0.6825508	0.1402113	100	NA	NA	enhancing	0	woodhams	Craugastorcrassidigitus-enhancing_4	NA	green	brown
Agalychniscallidryas-ns_1	0	0	0.01298429	1.222704e-05	100	97.222	54G-27F_B02.ab1	Non	0	woodhams	Agalychniscallidryas-ns_1	NA	yellow	brown
Espadaranaprosoblepon-ns_87	0	0	0.01298429	1.222704e-05	100	97.233	54G-27F_B02.ab1	Non	0	woodhams	Espadaranaprosoblepon-ns_87	NA	yellow	brown
Craugastorcrassidigitus-inhibitory_183	NA	1	0.6566694	0.01044937	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_183	NA	purple	brown
Craugastorcrassidigitus-ns_3	NA	0	0.6858763	0.02972248	100	NA	NA	Non	0	woodhams	Craugastorcrassidigitus-ns_3	NA	yellow	brown
Smiliscasordida-inhibitory_10	NA	1	0.6663001	0.02972248	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_10	NA	purple	brown
Craugastorcrassidigitus-inhibitory_105	0	1	0.6967993	0.06549737	100	98.419	21C-27F_G07.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_105	NA	purple	brown
Craugastorcrassidigitus-ns_14	NA	0	0.7014309	0.08555557	100	NA	NA	Non	0	woodhams	Craugastorcrassidigitus-ns_14	NA	yellow	brown
Smiliscasila-inhibitory_4	0	1	1	0	100	97.233	54G-27F_B02.ab1	Inhib	1	woodhams	Smiliscasila-inhibitory_4	NA	purple	brown
Litoriaserrata-inhibitory_46	0	1	1	0	100	97.233	54G-27F_B02.ab1	Inhib	1	woodhams	Litoriaserrata-inhibitory_46	NA	purple	brown
Silverstoneiaflotator-ns_12	0	0.3333333	0.5	0	100	97.628	54G-27F_B02.ab1	Non	0	woodhams	Silverstoneiaflotator-ns_12	NA	yellow	brown
Silverstoneiaflotator-ns_11	0	0.3333333	0.5	0	100	97.628	54G-27F_B02.ab1	Non	0	woodhams	Silverstoneiaflotator-ns_11	NA	yellow	brown
Dendrobatesauratus-inhibitory_18	0	0.3333333	0	0	100	97.628	54G-27F_B02.ab1	Inhib	1	woodhams	Dendrobatesauratus-inhibitory_18	NA	purple	brown
Silverstoneiaflotator-ns_5	0	0	0.3358956	1.222704e-05	100	97.233	54G-27F_B02.ab1	Non	0	woodhams	Silverstoneiaflotator-ns_5	NA	yellow	brown
Dendrobatesauratus-enhancing_1	0	0	0.7164697	0.01814825	100	97.244	54G-27F_B02.ab1	enhancing	0	woodhams	Dendrobatesauratus-enhancing_1	NA	green	brown
Hyalinobatrachiumcolymbiphyllum-inhibitory_29	0	1	1	0	100	98.425	21C-27F_G07.ab1	Inhib	1	woodhams	Hyalinobatrachiumcolymbiphyllum-inhibitory_29	NA	purple	brown
Espadaranaprosoblepon-inhibitory_46	0	1	1	0	100	98.425	21C-27F_G07.ab1	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_46	NA	purple	brown
Craugastorcrassidigitus-inhibitory_82	0	1	1	0	100	98.425	21C-27F_G07.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_82	NA	purple	brown
Craugastorcrassidigitus-inhibitory_81	0	1	1	0	100	98.425	21C-27F_G07.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_81	NA	purple	brown
Craugastorcrassidigitus-inhibitory_58	0	1	1	0	100	98.425	21C-27F_G07.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_58	NA	purple	brown
Craugastorcrassidigitus-inhibitory_23	0	1	1	0	100	98.425	21C-27F_G07.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_23	NA	purple	brown
Espadaranaprosoblepon-inhibitory_41	0	1	0.7937753	0.01649831	100	97.276	21C-27F_G07.ab1	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_41	NA	purple	brown
Smiliscasila-ns_3	0	0.9642857	1	0	100	98.814	21C-27F_G07.ab1	Non	0	woodhams	Smiliscasila-ns_3	NA	yellow	brown
Smiliscasila-inhibitory_12	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Smiliscasila-inhibitory_12	NA	purple	brown
Litoriaserrata-inhibitory_6	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Litoriaserrata-inhibitory_6	NA	purple	brown
Litoriaserrata-inhibitory_25	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Litoriaserrata-inhibitory_25	NA	purple	brown
Litoriaserrata-inhibitory_24	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Litoriaserrata-inhibitory_24	NA	purple	brown
Litoriaserrata-inhibitory_11	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Litoriaserrata-inhibitory_11	NA	purple	brown
Litoriaserrata-inhibitory_10	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Litoriaserrata-inhibitory_10	NA	purple	brown
Litorianannotis-inhibitory_2	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Litorianannotis-inhibitory_2	NA	purple	brown
Litorianannotis-inhibitory_18	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Litorianannotis-inhibitory_18	NA	purple	brown
Litorianannotis-inhibitory_17	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Litorianannotis-inhibitory_17	NA	purple	brown
Litorialongirostris-inhibitory_4	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Litorialongirostris-inhibitory_4	NA	purple	brown
Litoriaeucnemis-inhibitory_8	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Litoriaeucnemis-inhibitory_8	NA	purple	brown
Hyalinobatrachiumcolymbiphyllum-inhibitory_6	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Hyalinobatrachiumcolymbiphyllum-inhibitory_6	NA	purple	brown
Hyalinobatrachiumcolymbiphyllum-inhibitory_26	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Hyalinobatrachiumcolymbiphyllum-inhibitory_26	NA	purple	brown
Espadaranaprosoblepon-inhibitory_38	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_38	NA	purple	brown
Espadaranaprosoblepon-inhibitory_34	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_34	NA	purple	brown
Espadaranaprosoblepon-inhibitory_33	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_33	NA	purple	brown
Espadaranaprosoblepon-inhibitory_23	0	1	0.9655172	0	100	98.425	21C-27F_G07.ab1	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_23	NA	purple	brown
Craugastorcrassidigitus-inhibitory_80	0	0.9642857	0.9655172	0	100	98.814	21C-27F_G07.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_80	NA	purple	brown
